epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
0,1.692187084388733,17.19999999287923,1.6959888034820556,17.68,0.12776704173074074,0.23298116995234971,0.1768
1,1.456161559041341,48.293333321126305,1.1259327327728272,85.35999997558594,0.8514435156935176,0.8584065205045521,0.8535999999999999
2,1.009343759059906,85.94666665852864,0.5885140536308289,92.8,0.9280411104530067,0.9281291457129303,0.9279999999999999
3,0.7307279715538025,90.87999997151692,0.3524482726097107,94.64,0.9464681023918718,0.9467598011915388,0.9463999999999999
4,0.6294096359570821,92.34666666259766,0.26112427940368654,95.12,0.9512061001226281,0.9513611479973184,0.9512
5,0.5920742054621378,92.42666671142578,0.22186915085315703,95.36,0.953619113237529,0.9539153290545312,0.9536
6,0.5742759256045024,93.11999997151693,0.206989204454422,95.52,0.9551256870756791,0.9556800738370036,0.9551999999999999
7,0.5658997661908468,93.27999997151693,0.19443254655599593,95.92,0.9591766138941115,0.959364655614541,0.9591999999999998
8,0.5580501996040345,93.97333330485026,0.18817465705871583,95.92,0.959172069379273,0.9594926637228802,0.9591999999999998
9,0.5482634232838949,94.45333330485026,0.18389922254085542,96.0,0.9599640798491045,0.9602675047250413,0.96
10,0.543567252000173,94.77333332926432,0.17969828370809554,96.08,0.9607709792266572,0.9609986351242721,0.9608000000000001
11,0.543851621945699,95.0133333577474,0.17903844220638276,96.16,0.9615669884384971,0.961786286851568,0.9616
12,0.5370776501019796,94.9333333577474,0.1773520538687706,96.16,0.96157245067815,0.9618013312027035,0.9616
13,0.5366747756958008,94.85333335367838,0.17500533668994903,96.32,0.9631753769392197,0.9633636789523532,0.9632
14,0.5318211657206218,95.20000004475911,0.1758267961859703,96.24,0.9623594379270692,0.9626030241578778,0.9623999999999999
15,0.5295747425079346,95.51999999593099,0.1719676835298538,96.56,0.965589077275579,0.9657048956787587,0.9655999999999999
16,0.5325888314882914,95.3066666381836,0.1736579980492592,96.24,0.9623560480720161,0.9626454527880327,0.9623999999999999
17,0.5314610818227132,95.36,0.17197988630533217,96.64,0.9663701517673466,0.9665211027340008,0.9663999999999999
18,0.5246745639165242,95.54666666666667,0.1708206805229187,96.56,0.9655759904005045,0.9657631149692151,0.9655999999999999
