epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
0,1.5948798114776612,25.706666664632163,1.545949500656128,29.999999993896484,0.2673900544806994,0.29469862988790696,0.3
1,1.5392463495890298,32.31999999186198,1.4142287466049195,38.55999999389648,0.3515308150123945,0.38277605694104266,0.3856
2,1.501032045618693,35.83999999593099,1.4340479342460632,38.80000003662109,0.3597005450949631,0.4044172441591821,0.388
3,1.469013136990865,39.76000000610352,1.414847131729126,40.319999963378905,0.39053745486971003,0.46649506085214537,0.4032
4,1.4318726435343425,40.53333335367839,1.3021477479934693,45.91999999389648,0.43668088180827025,0.48222838434950716,0.45919999999999994
5,1.3782491106033326,44.98666665242513,1.280797184562683,46.56000005493164,0.4548806281449296,0.5339901718865339,0.46559999999999996
6,1.3436070316314697,47.52000001424154,1.2183255306243896,52.31999992675781,0.5154243134691958,0.5477156704036148,0.5232
7,1.3282329678853353,47.78666668701172,1.2224196528434754,50.08000006103516,0.4929987411479422,0.5340980273564753,0.5007999999999999
8,1.3018583357493083,50.906666672770186,1.0678930424690247,60.160000061035156,0.5944874187515845,0.6236268075084784,0.6016
9,1.2494079923629762,52.77333334350586,1.0419728306770324,59.44000003662109,0.5822294422689873,0.5965815844498358,0.5944
10,1.233773862584432,53.86666667480469,1.0632118058204652,59.51999992675781,0.5923769240512534,0.6242599877207222,0.5952
11,1.1859180286407471,57.786666674804685,1.0390555331230165,58.48000003662109,0.5804154205296524,0.6344211926056669,0.5848
12,1.1716884335199993,58.71999998982747,1.0903536859512328,57.60000010986328,0.5614280195763492,0.6308202483756858,0.576
13,1.1624963930765788,59.01333332316081,1.0267782225608826,58.640000085449216,0.5622293945739398,0.6284777571556839,0.5864
14,1.1292022663752237,61.519999993896484,0.8481887150764466,67.8399999633789,0.6826110551171518,0.7019762170771814,0.6783999999999999
15,1.1071883130391438,62.10666666056315,0.9447260093688965,63.83999998779297,0.6332844970672002,0.7177130026578955,0.6384000000000001
16,1.097924905649821,62.640000008138024,0.833841939163208,69.27999996337891,0.6915738152093321,0.7136515875899827,0.6928
17,1.0562771938959759,64.85333335164388,0.8854539501190185,63.99999998474121,0.6239560633123056,0.687277765997668,0.6399999999999999
18,1.0389402587890626,65.84000001017253,0.9325655994415283,61.12000000610352,0.6075947616514756,0.7158103195233428,0.6112
19,1.060173676109314,65.43999998372396,0.749797806930542,74.16000008544921,0.738420914113766,0.7434903212049238,0.7416
20,0.9770296171824138,70.37333333740234,0.773377087020874,71.11999997558594,0.7034257777002616,0.7346398178554936,0.7112
21,1.026659370994568,67.33333335164389,0.7841435726165772,71.7600000366211,0.7198432467249994,0.7458551959552624,0.7176
22,0.9837533663431803,70.21333337402343,0.7506245796203613,73.60000008544922,0.7329733565832989,0.758296777105439,0.736
23,0.934119522857666,72.61333334147136,0.6323636029243469,78.48000010986328,0.7846979896330547,0.7943401463134783,0.7848
24,0.95832852490743,70.95999998372396,0.7057731721878052,74.55999993896485,0.7458820810666895,0.7892359108977745,0.7456
25,0.8651437267303467,76.3200000366211,0.6102621735572815,78.96000006103516,0.7892957349517744,0.7986226154519561,0.7896000000000001
26,0.8893596700032552,74.8800000406901,0.5776964254379272,79.92000008544922,0.7974272936734998,0.8025328010964768,0.7992
27,0.8596047329584757,76.45333334554036,0.5709127922058106,79.68000006103516,0.7965225184569571,0.8042716152379883,0.7968
28,0.8301489016532898,78.48000002034505,0.5751480025291443,79.84000010986328,0.802064813198926,0.8222598908359935,0.7984
29,0.8255607833862305,78.02666665445963,0.5814172408103943,81.51999992675782,0.8178004733900698,0.827588872807369,0.8152000000000001
30,0.8138334086736043,78.47999998779297,0.5669062848567963,80.08000010986328,0.7969390089183015,0.8035829220900066,0.8008
31,0.8202023936271667,77.91999998779296,0.557946823143959,79.67999997558594,0.7897418290246447,0.8177744911804574,0.7968
32,0.7880558440526326,79.84000003662109,0.6191783705234527,77.03999992675782,0.7601931443202739,0.7832971692701564,0.7704
33,0.7816528906822204,80.2400000366211,0.6733849235892296,75.59999997558593,0.7497063058905836,0.7961212774569429,0.756
34,0.7546893894831339,82.26666668294271,0.5457832745552063,79.84000003662109,0.7978850216228567,0.8139530696202713,0.7984
35,0.7324055086453756,82.85333332519531,0.5346606072425842,81.91999992675781,0.8162094248907377,0.8210994565542744,0.8192
36,0.7252760421117147,83.06666665852865,0.5643118055582047,79.75999995117188,0.7944847930445615,0.8149524190346961,0.7976
37,0.7346369784037272,83.14666671142578,0.5834932222366332,77.99999996337891,0.7765616095018417,0.790060839703688,0.78
38,0.7104657266298929,83.81333332926432,0.4749841462135315,84.40000010986329,0.8437523084678513,0.8439220548599551,0.8440000000000001
39,0.7030969851175944,85.17333332519532,0.4965358379364014,84.40000010986329,0.8441036128394502,0.84995356175387,0.8440000000000001
40,0.6655389839172363,86.93333335367838,0.582857942199707,80.2400000366211,0.8065696180791168,0.8427081736387596,0.8023999999999999
41,0.6900031805356344,85.25333334960938,0.5450935697078705,81.44,0.8129879547031079,0.8282488789910263,0.8144
42,0.6740982797622681,86.47999997151693,0.486943483543396,83.03999995117188,0.8282292374759954,0.8357108159268201,0.8304
43,0.6405425206502279,88.16000004475912,0.4592445391178131,84.39999992675781,0.8424625308276319,0.8467114268611654,0.8440000000000001
44,0.6470281469345093,88.05333335367838,0.518438216638565,82.40000008544922,0.825156035030106,0.8411619949273199,0.8240000000000001
45,0.6639810421307881,86.29333332926433,0.538290546131134,81.52000001220703,0.8143520836454645,0.8289529264149003,0.8151999999999999
46,0.6289659556706746,89.09333332519532,0.48060512075424194,84.55999992675781,0.8437838941979038,0.8523896584510557,0.8456000000000001
47,0.5981298814137777,90.21333332926433,0.5530085400104523,80.47999997558594,0.7956737750767495,0.8295652970608625,0.8048
48,0.5965292129834493,90.74666666259766,0.4683059898376465,84.40000006103516,0.8451311024390773,0.8562504972867337,0.844
