epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall
0,1.7672386960347493,20.34666666463216,1.6417434051513673,21.52,0.14912421614468677,0.13345402065015138,0.2152
1,1.8470976772944132,25.359999998982747,1.8619919198989867,24.479999984741212,0.18024365857054883,0.3774302201419664,0.2448
2,1.6008476650238037,34.479999989827476,1.5796692590713501,38.480000061035156,0.31186124413238697,0.45679860720689014,0.3848
3,1.5636158058166505,37.30666666259766,1.5140803192138672,38.959999969482425,0.33965590172420324,0.47464932640482305,0.3896
4,1.4892987509409588,40.74666667378744,14.490796481513977,29.359999993896484,0.2822248443323419,0.34211654766326155,0.29359999999999997
5,1.4451222869873046,42.986666672770184,1.776339617729187,36.479999938964845,0.29446935204263636,0.3953901182401126,0.36480000000000007
6,1.3623958189646403,48.00000001017253,3.478490811443329,44.55999996337891,0.443047994227513,0.46231589494222824,0.44560000000000005
7,1.2761228307724,54.666666666666664,1.1561696662902832,52.32000005493164,0.5160327504841351,0.5286945167989103,0.5232
8,1.2367573694864908,54.77333334147136,1.0581009641647339,57.76000001220703,0.5807354532376721,0.6130869242739345,0.5776
9,1.1851095401763916,58.186666670735676,1.1412267570495604,56.08000006103516,0.5414570589933927,0.6146489710065409,0.5608000000000001
10,1.1376283753712972,61.52000000406901,1.6919506330490113,60.64000001220703,0.5994484426843965,0.6312374919092915,0.6064
11,1.117813842201233,62.71999999389649,0.8837904173851013,68.47999998779297,0.6786833875224769,0.6858510072310537,0.6847999999999999
12,1.094459067026774,64.2666666788737,2.9473939697265625,54.96000005493164,0.5484282596994252,0.5650081681859482,0.5496
13,1.0296203766504923,68.05333332722982,0.9268961875915528,65.92000005493163,0.6562351659021072,0.7088934085690978,0.6592
14,1.0002421601613363,70.0,1.0387938888311385,61.999999975585936,0.6086429719973638,0.6803957132328039,0.62
15,0.9595706931432089,72.08000001220704,1.2608340957641602,50.16000001220703,0.48911370710399404,0.6526036907229174,0.5016
16,0.9563724632898967,72.13333336995443,0.8578960430145264,67.19999996948242,0.6594656576435154,0.7165570854932616,0.6719999999999999
17,0.9288230259577434,73.28000001220703,0.9696496235370636,68.72000010986328,0.6541478828203509,0.7474888299422291,0.6872
18,0.8954362823486328,76.82666670735676,0.6227388798713684,78.63999998779298,0.7846604432960845,0.796224484166332,0.7864000000000001
19,0.8565395452499389,77.17333334554037,0.8246452173233032,69.28000004882813,0.686551572877018,0.731297320944529,0.6928
20,0.8576648155212402,78.45333334960938,0.6469775635719299,78.48000001220703,0.7837774039005962,0.7975052972675613,0.7848
21,0.847485049756368,78.3733333211263,0.6063277391433716,79.44000001220704,0.7963040639444013,0.8145732020644291,0.7943999999999999
22,0.795236461130778,81.30666671142578,0.5777576785087586,79.59999998779297,0.7972806680853982,0.8256203396616616,0.7959999999999999
23,0.7837448629061381,81.49333337809244,0.59813955950737,78.72000010986328,0.7844389488295901,0.8143773812275684,0.7872
24,0.7828237800916036,82.02666665445963,0.8373103736877442,70.9600000366211,0.6956841337368219,0.8014543105377969,0.7096
25,0.7602243849754333,83.09333331705729,0.5906280227661133,79.43999998779297,0.7932684017606929,0.8143008227995328,0.7943999999999999
26,0.7300120262463887,84.34666663818359,0.5231417465209961,82.56000003662109,0.8279679589697176,0.8415629477058812,0.8256
27,0.7350728256225586,84.72000001627605,0.6213800114095211,79.12,0.7845649069901406,0.8231333947138987,0.7912
28,0.7220219120025635,84.64000001627605,0.5436359509468078,80.64000008544922,0.8088511694678177,0.8271925732178568,0.8064
29,0.7166485858599345,85.46666670735677,1.0320309644699097,70.72000010986328,0.7121542635760301,0.7596687807109948,0.7072
30,0.7136762068430582,85.33333332926432,0.5152398993492127,82.72000006103515,0.826391132321507,0.8378593473737667,0.8272
31,0.6756310085932413,86.66666671142578,0.4263753582000732,85.91999992675781,0.8597132063887687,0.8619115822480026,0.8592000000000001
32,0.6642541085243225,88.42666665852865,0.7549775724649429,77.03999997558594,0.7717919179518822,0.7952789700219858,0.7704
33,0.6603496910095215,87.54666666259766,0.43915732882022857,85.11999995117188,0.8492719623219971,0.854200585749193,0.8512000000000001
34,0.6582181159337361,88.21333334960937,0.4978518701553345,83.28000003662109,0.8319117445920519,0.850280781281383,0.8328
35,0.6543944840431213,88.45333335367839,0.5051227746486664,82.31999992675782,0.8230832456542313,0.8427974459334067,0.8231999999999999
36,0.6505556230545044,88.88000001627604,0.49668097925186155,84.08000003662109,0.84098494690516,0.8521198640696417,0.8408
37,0.6289894131978353,89.97333335367838,0.4376750470161438,85.76000008544922,0.8580809442598479,0.8647068836185732,0.8576
38,0.6119693045298259,90.61333332926432,0.5567965544223785,82.88000008544923,0.8275045968324914,0.8417057393180041,0.8288
39,0.606354472732544,90.98666668701172,0.5227508609771728,84.32000008544922,0.8441040891650647,0.864329320959321,0.8432000000000001
40,0.6154665151596069,90.23999999593099,0.46770226368904116,84.56000010986328,0.8448557171829749,0.8548033893500463,0.8455999999999999
41,0.587911200205485,91.81333337402344,0.38695006630420686,88.15999995117187,0.8813958875792369,0.8826029764876976,0.8815999999999999
42,0.5733474974950155,92.34666665852865,0.45010585680007936,85.52000006103516,0.8562723711787352,0.8682791648361234,0.8552
43,0.5913688240051269,91.25333335367839,0.3836934444189072,88.47999992675781,0.8840824060598054,0.8856055711214005,0.8847999999999999
44,0.564724840259552,92.72000002441406,0.47513659806251524,84.08000010986328,0.8383024781497508,0.8515749285633273,0.8408000000000001
45,0.5481989277839661,93.81333337809245,0.3926378351211548,87.75999992675781,0.8768328844460169,0.8799238479599591,0.8775999999999999
46,0.5523980294545492,93.38666666259766,0.6048328695774078,79.12000010986328,0.7965300255214786,0.8421553098255965,0.7912
47,0.5512120989799499,93.27999999186198,0.41742032651901245,87.60000008544922,0.8745337009700067,0.8779249243846461,0.876
48,0.5370283891042074,94.00000002034506,0.3969655102729797,88.31999995117188,0.8838002232658116,0.8856347666307233,0.8832000000000001
49,0.5313540077527364,94.39999999593098,0.44712503069639203,85.59999997558593,0.8538725416343909,0.8673536838343132,0.8560000000000001
50,0.5239783952871958,94.72,0.36626013441085814,88.55999995117187,0.885337088580372,0.8870315342721856,0.8855999999999999
51,0.5183318696339925,94.74666668701173,0.3737940462112427,88.23999992675782,0.8817489927354693,0.8833680677671543,0.8824
52,0.5090303323109945,94.98666669108073,0.41346897377967834,86.31999992675782,0.8615895215038855,0.8688774014770327,0.8632
53,0.5110808341185252,94.80000002441406,0.45661536977291106,84.95999995117188,0.8462034969960355,0.8682817595757655,0.8496
54,0.5132541949590047,94.85333332519531,0.4230176558494568,86.72000003662109,0.8670973053483483,0.8705655278016649,0.8672000000000001
55,0.5034226998964946,95.67999997151692,0.4412223321914673,86.63999997558594,0.8660522531128679,0.8727328621487691,0.8664
56,0.506687960020701,95.2533333577474,0.38216153693199156,88.39999992675781,0.884335697229913,0.8933040975548892,0.884
57,0.4849103756904602,96.37333333333333,0.3757555935382843,88.95999992675782,0.8900967513178074,0.8942341697467968,0.8896000000000001
58,0.4784238358179728,96.64000002441406,0.3742080487728119,88.87999992675782,0.8887470296411049,0.8900595686791032,0.8888
59,0.47652168706258136,96.71999999593099,0.38022283096313475,88.72000010986328,0.8880468540041356,0.8919215613921944,0.8872
60,0.47572455972035727,96.64000002441406,0.3911779049873352,88.56000006103515,0.8859683638893339,0.8913787299799045,0.8855999999999999
61,0.4727146938165029,96.69333335774739,0.35934553904533384,89.04000010986329,0.891728856320827,0.8979473773302278,0.8904
62,0.46115786832173666,97.3866666381836,0.36963316733837126,88.47999995117188,0.8843775669923313,0.8910957111230398,0.8847999999999999
63,0.45580447883605957,97.33333332926432,0.3572838914871216,89.99999992675781,0.9007012959320617,0.9029414526714767,0.9
64,0.4585123085975647,97.41333335367838,0.4064015538692474,87.99999997558594,0.8785282870688723,0.8860224267091779,0.8800000000000001
65,0.44626016960144044,97.84000002441407,0.3286988010644913,91.44,0.9143291680522989,0.9153456506157595,0.9144
66,0.4436298979918162,97.97333333333333,0.34183116109371187,90.15999997558593,0.9010251292182175,0.9032322560710858,0.9016
67,0.4442891351381938,97.839999995931,0.39755828528404236,89.04000010986329,0.8904970782735244,0.8922412706735026,0.8904
68,0.4409643310387929,98.21333333333334,0.3090819616317749,90.79999995117187,0.9083549268331632,0.909097387057197,0.908
69,0.4350233901023865,98.37333335367839,0.39957210550308225,87.51999995117187,0.8740100694239491,0.882070363789903,0.8752000000000001
70,0.43360232254664105,98.18666666666667,0.32257610969543454,91.19999992675781,0.9117029137037912,0.9134751672944112,0.9120000000000001
71,0.43714940354029336,98.29333333333334,0.3491930591583252,89.51999992675782,0.8947818110438762,0.8968796890635972,0.8952
72,0.4297005649248759,98.37333330485026,0.33662594265937806,90.00000010986328,0.8998108020015074,0.9007044323281779,0.9
73,0.43269192927678424,98.34666666666666,0.34313824744224547,90.31999992675782,0.9033489732791301,0.9056698092673567,0.9032
74,0.41796951564153034,99.09333333333333,0.3354450852394104,90.39999992675781,0.9037419016878994,0.9050163948954271,0.9039999999999999
75,0.4194777359644572,98.88,0.331982439494133,91.03999997558594,0.9103106897312345,0.9120622380113133,0.9103999999999999
76,0.4182585433959961,99.12,0.3218477967739105,90.95999995117188,0.9093821853022959,0.9096854262396213,0.9096
77,0.4161246774037679,99.09333332926433,0.31865769577026365,91.43999995117187,0.9142164102437096,0.9143110627054354,0.9143999999999999
78,0.4152013013203939,99.25333333333333,0.3340638052225113,90.32000010986329,0.9024170122875006,0.9047350345946823,0.9032
79,0.412812864001592,99.22666669108072,0.32151387319564817,91.27999995117187,0.9124469420834572,0.9137084343338339,0.9128000000000001
80,0.41591017004648845,98.98666669108073,0.31058905675411225,92.23999997558593,0.9224122207842663,0.9232922005656585,0.9224
81,0.40998853793144224,99.28000002441406,0.3081713764190674,91.59999995117188,0.9161140020322053,0.9170322912468624,0.916
82,0.4072194112459819,99.28000002441406,0.32032050409317014,91.59999997558593,0.9158989545400733,0.9173737375446602,0.916
83,0.4081489504178365,99.38666669108073,0.333301043009758,90.79999997558593,0.9074279643119045,0.9090909268373967,0.908
84,0.41047456518809,99.30666666259765,0.3242580760240555,91.51999997558593,0.9145809918638788,0.9160018553683651,0.9152000000000001
85,0.4029913406054179,99.49333333333334,0.31310258479118347,91.51999995117187,0.9152140855389712,0.9161408795436431,0.9151999999999999
86,0.4042924795627594,99.49333333333334,0.32694174337387083,91.35999995117187,0.913761303935901,0.9154138067810536,0.9136
87,0.40485741397539776,99.41333333333333,0.3200640040874481,91.43999995117187,0.9145034922156636,0.9160428616539005,0.9144
88,0.4041099548339844,99.52,0.3138952514410019,92.23999997558593,0.9224687257884495,0.9232854332830506,0.9224
89,0.4016641476631165,99.62666666666667,0.31837246177196504,91.75999995117188,0.9177464617022888,0.9190910124421174,0.9175999999999999
90,0.4040118097782135,99.52,0.3162197913169861,92.0,0.9197171011871387,0.9206530804709573,0.9199999999999999
91,0.40233099098205566,99.68,0.3117221290707588,91.91999997558594,0.9190363186999168,0.9196746875327941,0.9192
92,0.40070317446390785,99.68,0.3145851367235184,91.75999997558594,0.9174312745777919,0.9183184361443907,0.9176
93,0.40180479782422385,99.65333333333334,0.3192190875768661,91.43999997558593,0.9141542479643917,0.9151386928238754,0.9144
